person_name_norm,category,film_count,avg_rating
mitchell sinoway,editor,3,5.8999999999999995
austyn daines,editor,3,5.8999999999999995
michael louis hill,editor,3,5.8999999999999995
james codoyannis,editor,3,5.8999999999999995
michael block,editor,3,5.8999999999999995
joe swanberg,editor,5,5.8999999999999995
dilip deo,editor,3,5.8999999999999995
syamsul yusof,editor,3,5.8999999999999995
he yongyi,editor,3,5.8999999999999995
kiran pallegadda,editor,8,5.8999999999999995
christopher seguine,editor,3,5.8999999999999995
eero jaakkola,editor,6,5.9
bill johnson,editor,3,5.9
matt landon,editor,10,5.9
mathieu bélanger,editor,4,5.9
david bruckner,editor,3,5.9
k.a. marthand,editor,3,5.9
morton tubor,editor,8,5.9
emile de ruelle,editor,3,5.9
sébastien prangère,editor,12,5.9
jay miracle,editor,3,5.9
rene marrison,editor,3,5.9
charles rees,editor,3,5.9
jamie trevill,editor,4,5.9
mark thornton,editor,4,5.9
warner e. leighton,editor,3,5.9
michael felker,editor,6,5.9
inbal b. lessner,editor,3,5.9
kathryn himoff,editor,22,5.9
richard bedford,editor,3,5.9
benjamin courtines,editor,3,5.9
dmitriy kiselev,editor,3,5.9
luis barros,editor,4,5.9
josé manuel jiménez,editor,8,5.9
kyeong min-ho,editor,8,5.9000000000000012
anita brandt burgoyne,editor,21,5.9047619047619051
ryôhei fujii,editor,11,5.9090909090909092
hussain a. burmawala,editor,22,5.9090909090909092
john w. wheeler,editor,17,5.9117647058823524
brian scott olds,editor,8,5.9125
christopher greenbury,editor,31,5.9129032258064527
yann malcor,editor,15,5.9133333333333322
stacey schroeder,editor,7,5.9142857142857146
my thordal,editor,7,5.9142857142857146
bruce green,editor,39,5.9153846153846157
evan henke,editor,12,5.9166666666666661
raúl dávalos,editor,6,5.9166666666666661
tony de zarraga,editor,6,5.9166666666666661
peter parasheles,editor,6,5.916666666666667
aaron i. butler,editor,5,5.92
brad turner,editor,10,5.92
roland schlimme,editor,5,5.92
marc boucrot,editor,5,5.92
renn reynolds,editor,5,5.92
robert k. lambert,editor,29,5.9206896551724135
martin hunter,editor,22,5.922727272727272
martin g. cohn,editor,4,5.925
jay chandrasekhar,editor,4,5.925
mathilde van de moortel,editor,4,5.925
simone smith,editor,4,5.925
george mcguire,editor,4,5.925
robert watts,editor,4,5.925
earl turner,editor,4,5.9250000000000007
michael l. sale,editor,16,5.9250000000000016
maya maffioli,editor,11,5.9272727272727268
mickael dumontier,editor,11,5.9272727272727277
matthew c. hart,editor,7,5.9285714285714288
chris peppe,editor,10,5.93
alberto de toro,editor,20,5.93
george bowers,editor,20,5.9300000000000006
fredrik thorsen,editor,3,5.9333333333333327
piero bozza,editor,3,5.9333333333333327
marc pollon,editor,3,5.9333333333333327
conrad smart,editor,3,5.9333333333333327
bill blunden,editor,3,5.9333333333333327
wolfgang weigl,editor,6,5.9333333333333336
peter beston,editor,3,5.9333333333333336
alejandro parysow,editor,3,5.9333333333333336
gabriel friedman,editor,3,5.9333333333333336
ulf malmros,editor,6,5.9333333333333336
wayne cook,editor,3,5.9333333333333336
patrick flannery,editor,3,5.9333333333333336
delphine guilbaud,editor,3,5.9333333333333336
brian smedley-aston,editor,9,5.9333333333333336
adam kwiatek,editor,3,5.9333333333333336
monica salazar,editor,3,5.9333333333333336
prashant khedekar,editor,3,5.9333333333333336
mark sanger,editor,9,5.9333333333333336
lorenzo destefano,editor,3,5.9333333333333336
devendra murdeshwar,editor,33,5.9363636363636356
m. scott smith,editor,22,5.9363636363636356
edward a. biery,editor,8,5.9375
hemal kothari,editor,21,5.9380952380952374
antara lahiri,editor,10,5.9399999999999995
stéphane mazalaigue,editor,5,5.9399999999999995
shahnaz dulaimy,editor,5,5.94
flip van der kuil,editor,5,5.94
jonathan corn,editor,10,5.94
jon poll,editor,24,5.9416666666666664
jennifer augé,editor,12,5.9416666666666664
lee haxall,editor,14,5.9428571428571431
anne goursaud,editor,16,5.9437500000000005
david finfer,editor,27,5.9444444444444455
robb sullivan,editor,13,5.9461538461538463
camilla toniolo,editor,15,5.9466666666666672
jason ballantine,editor,17,5.9470588235294128
blu murray,editor,6,5.9499999999999993
peter hollywood,editor,12,5.9499999999999993
aaron katz,editor,4,5.9499999999999993
hsiao-yun ku,editor,6,5.9499999999999993
justin chan,editor,4,5.95
andrew hafitz,editor,12,5.95
adam wingard,editor,4,5.95
simon sandquist,editor,4,5.95
lars gustafson,editor,4,5.95
luciana pandolfelli,editor,12,5.95
kate sanford,editor,10,5.95
arttu salmi,editor,4,5.95
françois quiqueré,editor,4,5.95
maysie hoy,editor,34,5.9500000000000011
joe galdo,editor,4,5.9500000000000011
fabrice rouaud,editor,11,5.954545454545455
edward m. abroms,editor,9,5.9555555555555557
sunij asavinikul,editor,7,5.9571428571428573
peter boita,editor,14,5.9571428571428582
bud molin,editor,19,5.9578947368421051
håkan karlsson,editor,12,5.9583333333333348
sattyajit gazmer,editor,5,5.9599999999999991
robert gordon,editor,10,5.9599999999999991
frank reynolds,editor,15,5.96
rodrigo ríos legaspi,editor,5,5.96
adele pereira,editor,5,5.96
jacob thuesen,editor,5,5.96
stefan sundlöf,editor,5,5.9600000000000009
michael a. stevenson,editor,21,5.9619047619047612
taylor levy,editor,8,5.9625
michael ruscio,editor,8,5.9625
alan balsam,editor,11,5.9636363636363647
justin benson,editor,6,5.9666666666666659
thomas grotmol,editor,3,5.9666666666666659
andonis trattos,editor,3,5.9666666666666659
leopoldo nakata,editor,3,5.9666666666666668
sunil s. pillai,editor,3,5.9666666666666668
jesse gordon,editor,3,5.9666666666666668
shawn paper,editor,3,5.9666666666666668
eduardo hartung,editor,9,5.9666666666666668
jodie steinvorth,editor,3,5.9666666666666668
robert florio,editor,3,5.9666666666666668
natalie soh,editor,3,5.9666666666666668
siegrun jäger,editor,3,5.9666666666666668
michèle boëhm,editor,3,5.9666666666666668
michael lahaie,editor,3,5.9666666666666668
harry keramidas,editor,21,5.9666666666666668
carlo reali,editor,6,5.9666666666666668
renato martins,editor,3,5.9666666666666668
richard mettler,editor,6,5.9666666666666668
elliot greenberg,editor,19,5.9684210526315793
tina hirsch,editor,16,5.96875
jim may,editor,20,5.969999999999998
peter e. berger,editor,31,5.9709677419354854
matt mayer,editor,7,5.9714285714285706
aleksandr andryushchenko,editor,7,5.9714285714285715
ratheesh raj,editor,7,5.9714285714285715
gordon d. brenner,editor,7,5.9714285714285715
audrey simonaud,editor,7,5.9714285714285715
sylvie landra,editor,25,5.972
sophie hesselberg,editor,4,5.975
jean-christian tassy,editor,4,5.975
dominique galliéni,editor,4,5.975
alexander adams,editor,4,5.975
sebastian hernandez,editor,4,5.975
dominique petrot,editor,4,5.975
matt evans,editor,8,5.975
irving rosenblum,editor,4,5.975
jerin kaithacodu,editor,20,5.9750000000000014
chris gill,editor,48,5.9770833333333329
oxide chun pang,editor,5,5.9799999999999995
cris mertens,editor,5,5.9799999999999995
aaron marshall,editor,5,5.9799999999999995
ornella micheli,editor,15,5.98
martin nicholson,editor,5,5.98
petra von oelffen,editor,5,5.98
eric kissack,editor,10,5.98
glenn morgan,editor,5,5.98
john f. lyons,editor,11,5.9818181818181815
tracy granger,editor,12,5.9833333333333325
mehdi hosseinivand,editor,6,5.9833333333333325
fenny oliver,editor,6,5.9833333333333334
brian berdan,editor,24,5.9833333333333343
elena ruiz,editor,19,5.9842105263157883
stéphan couturier,editor,7,5.9857142857142849
constantin von seld,editor,7,5.9857142857142849
dan farrell,editor,7,5.9857142857142858
frank gutiérrez,editor,7,5.9857142857142858
lauren connelly,editor,7,5.9857142857142858
philippe bourgueil,editor,14,5.9857142857142858
margaret goodspeed,editor,15,5.9866666666666655
steven kemper,editor,15,5.9866666666666664
m.r. varma,editor,16,5.9875000000000007
kimberly ray,editor,9,5.9888888888888889
henrik källberg,editor,10,5.99
walter hannemann,editor,16,5.9937499999999995
claudio di mauro,editor,32,5.9968749999999993
noemi katharina preiswerk,editor,3,5.9999999999999991
mary finlay,editor,7,5.9999999999999991
sophie fourdrinoy,editor,8,5.9999999999999991
bradley rust gray,editor,5,5.9999999999999991
dev rao jadhav,editor,9,5.9999999999999991
luke dunkley,editor,6,6
richard w. farrell,editor,4,6
heather persons,editor,10,6
sandy pereira,editor,5,6
stephen mack,editor,3,6
hongchao yu,editor,3,6
william martin,editor,4,6
christopher kroll,editor,5,6
so yong kim,editor,5,6
linda bosch,editor,3,6
farooq hundekar,editor,3,6
riwanon le beller,editor,4,6
francesco garrone,editor,3,6
emilie orsini,editor,6,6
james palumbo,editor,3,6
guy ducker,editor,3,6
ovidiu vacaru,editor,6,6
justin li,editor,4,6
mogens hagedorn,editor,5,6
robert m. reitano,editor,12,6
larry madaras,editor,7,6
nigel galt,editor,6,6
roger mattiussi,editor,4,6
stephen haren,editor,8,6
ed fuller,editor,3,6
bruno dumont,editor,5,6
bill murphy,editor,9,6
bénédicte teiger,editor,3,6
camille delamarre,editor,6,6
james mitchell,editor,16,6.0000000000000009
stuart h. pappé,editor,27,6.0074074074074071
elizabeth kling,editor,13,6.0076923076923068
ray hubley,editor,13,6.0076923076923077
priscilla nedd-friendly,editor,34,6.0088235294117638
giorgio serrallonga,editor,10,6.01
alison grace,editor,10,6.01
robert rodriguez,editor,20,6.01
ballu saluja,editor,20,6.0100000000000007
robin hill,editor,9,6.0111111111111111
thomas lagerman,editor,9,6.0111111111111111
scott mosier,editor,9,6.011111111111112
michael taylor,editor,25,6.0120000000000013
roger bondelli,editor,16,6.0125
jonathan schwartz,editor,7,6.0142857142857142
victoria mercanton,editor,7,6.0142857142857142
ron chan,editor,7,6.0142857142857142
ishirô honda,editor,7,6.0142857142857142
brian robinson,editor,7,6.0142857142857142
alex márquez,editor,14,6.0142857142857142
baher rasheed,editor,6,6.0166666666666666
keith brachmann,editor,6,6.0166666666666666
matthew hui,editor,6,6.0166666666666666
mukesh thakur,editor,6,6.0166666666666675
lauren zuckerman,editor,11,6.0181818181818185
stefan essl,editor,25,6.0199999999999987
colin patton,editor,10,6.02
kishore maddali,editor,5,6.02
hark tsui,editor,5,6.0200000000000005
jonathan chibnall,editor,5,6.0200000000000005
billy rich,editor,5,6.0200000000000005
william webb,editor,5,6.0200000000000005
tracey wadmore-smith,editor,15,6.0200000000000014
melissa kent,editor,24,6.0208333333333321
josé w. bustos,editor,4,6.0249999999999995
susan maggi,editor,12,6.0249999999999995
jed johnson,editor,4,6.0249999999999995
david siegel,editor,4,6.0249999999999995
frank mazzola,editor,4,6.0249999999999995
paul zucker,editor,8,6.025
michiko ikeda,editor,4,6.025
terilyn a. shropshire,editor,20,6.025
wiebke von carolsfeld,editor,4,6.025
merrill g. white,editor,7,6.0285714285714285
rodrigo cortés,editor,7,6.0285714285714285
darek hodor,editor,20,6.03
william s. scharf,editor,13,6.0307692307692307
richard marizy,editor,16,6.03125
carl kress,editor,16,6.0312500000000009
howard e. smith,editor,37,6.0324324324324321
olivier wicki,editor,3,6.0333333333333332
raphaël lefèvre,editor,3,6.0333333333333332
kim gaster,editor,6,6.0333333333333332
mark sult,editor,3,6.0333333333333332
vadim krasnitsky,editor,3,6.0333333333333332
marc david,editor,3,6.0333333333333332
rebecca rodriguez,editor,3,6.0333333333333332
neil grieve,editor,3,6.0333333333333332
david verdurme,editor,3,6.0333333333333341
derek hui,editor,14,6.0357142857142865
michael jablow,editor,29,6.03793103448276
viktor onysko,editor,5,6.04
rajesh pandey,editor,12,6.041666666666667
stan salfas,editor,12,6.041666666666667
andrea bottigliero,editor,7,6.0428571428571427
yoshifumi fukazawa,editor,7,6.0428571428571427
armen minasian,editor,18,6.0444444444444443
herman p. koerts,editor,18,6.0444444444444452
niven howie,editor,22,6.0454545454545441
jeff gourson,editor,22,6.0454545454545459
mollie goldstein,editor,13,6.0461538461538469
arthur tarnowski,editor,18,6.0499999999999989
valeria sarmiento,editor,6,6.05
josh schaeffer,editor,12,6.05
hunter m. via,editor,4,6.05
kelly matsumoto,editor,14,6.05
nicholas c. smith,editor,16,6.05
mariya likhachyova,editor,8,6.05
nicole saunier,editor,12,6.05
bernard beets,editor,4,6.05
art jones,editor,4,6.05
ryan morrison,editor,4,6.05
hoi wong,editor,10,6.05
christine pansu,editor,4,6.05
dinda amanda,editor,6,6.05
patrick colman,editor,4,6.05
kamal saigal,editor,4,6.05
oriol pérez alcaraz,editor,4,6.05
mike saenz,editor,4,6.0500000000000007
robert c. dearberg,editor,4,6.0500000000000007
traton lee,editor,4,6.0500000000000007
s.r. shekhar,editor,12,6.0500000000000007
patrick kennedy,editor,16,6.0500000000000007
monte hellman,editor,4,6.0500000000000007
david moritz,editor,31,6.0516129032258066
jutta hering,editor,11,6.0545454545454556
donn cambern,editor,29,6.0551724137931036
oral norrie ottey,editor,9,6.0555555555555554
david garfield,editor,9,6.0555555555555562
ben wheatley,editor,7,6.0571428571428569
peter lee-thompson,editor,10,6.06
jack slade,editor,5,6.06
paul maxwell,editor,5,6.06
alan pattillo,editor,5,6.0600000000000005
sean barton,editor,23,6.0608695652173923
ti west,editor,8,6.0625
george grenville,editor,11,6.0636363636363644
malcolm campbell,editor,32,6.065625
nipun gupta,editor,15,6.0666666666666655
eric l. beason,editor,21,6.0666666666666664
dean goodhill,editor,6,6.0666666666666664
josh crockett,editor,6,6.0666666666666664
daniel gabbe,editor,6,6.0666666666666664
julien leloup,editor,6,6.0666666666666664
karen johnson,editor,3,6.0666666666666664
christine lucas navarro,editor,3,6.0666666666666664
chrystel alépée,editor,3,6.0666666666666664
bridget durnford,editor,6,6.0666666666666664
flora volpelière,editor,6,6.0666666666666664
lisa linder silver,editor,3,6.0666666666666664
andrew hasse,editor,3,6.0666666666666664
ajay sharma,editor,9,6.0666666666666673
philip martin,editor,6,6.0666666666666673
michael winterbottom,editor,3,6.0666666666666673
mark williams,editor,3,6.0666666666666673
nitesh bhatia,editor,6,6.0666666666666673
aditya joshi,editor,6,6.0666666666666673
jay nelson,editor,3,6.0666666666666673
ewa j. lind,editor,12,6.0666666666666673
bruce cannon,editor,19,6.068421052631578
dirk grau,editor,10,6.0699999999999994
michelle botticelli,editor,7,6.0714285714285721
paul trejo,editor,11,6.0727272727272732
emma e. hickox,editor,27,6.0740740740740744
peggy eghbalian,editor,4,6.0749999999999993
jorge bustos,editor,12,6.0749999999999993
peter carrodus,editor,8,6.075
joan e. chapman,editor,4,6.075
jane pia abramowitz,editor,4,6.075
julian gilbey,editor,4,6.075
aiyu qiao,editor,4,6.075
wayne wahrman,editor,21,6.0761904761904759
peter teschner,editor,37,6.0783783783783782
randy roberts,editor,5,6.08
michael berenbaum,editor,20,6.08
adam weiss,editor,5,6.08
ariadna ribas,editor,5,6.08
kate hickey,editor,5,6.08
stanley kolk,editor,5,6.080000000000001
moataz el kateb,editor,26,6.0807692307692305
brian ent,editor,11,6.0818181818181811
dileep dennies,editor,6,6.0833333333333321
gus van sant,editor,6,6.083333333333333
jane rizzo,editor,12,6.083333333333333
dan kircher,editor,6,6.083333333333333
alex mackie,editor,20,6.085
david berlatsky,editor,7,6.0857142857142854
ganesh siva,editor,7,6.0857142857142854
bernat vilaplana,editor,14,6.0857142857142854
moek de groot,editor,7,6.0857142857142863
laura jennings,editor,8,6.0874999999999995
shweta venkat,editor,17,6.0882352941176476
jurriaan van nimwegen,editor,9,6.0888888888888895
ilker özcan,editor,10,6.09
tracy adams,editor,10,6.09
david martin,editor,13,6.0923076923076929
walter fasano,editor,15,6.0933333333333346
julie monroe,editor,26,6.0961538461538467
clarissa ambach,editor,6,6.0999999999999988
domi parra,editor,3,6.1
grant myers,editor,4,6.1
david pinillos,editor,5,6.1
kindra marra,editor,3,6.1
erika dapkewicz,editor,4,6.1
emer reynolds,editor,5,6.1
doruk kaya,editor,3,6.1
giuliana attenni,editor,3,6.1
adriaan van zyl,editor,5,6.1
victor du bois,editor,7,6.1
david gallart,editor,16,6.1
melissa bretherton,editor,11,6.1
alex o'flinn,editor,8,6.1
domingo gonzález,editor,8,6.1
leire alonso,editor,4,6.1
alessio doglione,editor,3,6.1
thomas krag,editor,7,6.1
richard learoyd,editor,6,6.1
danny b. landres,editor,3,6.1
simen gengenbach,editor,3,6.1
éva gárdos,editor,11,6.1
soojin chung,editor,4,6.1
gary dollner,editor,7,6.1
roland baubeau,editor,3,6.1
lucy donaldson,editor,4,6.1
joan manel vilaseca,editor,6,6.1000000000000005
yan miles,editor,3,6.1000000000000005
mike j. nichols,editor,3,6.1000000000000005
marc hofmeister,editor,4,6.1000000000000005
danny shick,editor,3,6.1000000000000005
sebastian mialik,editor,3,6.1000000000000005
milenia fiedler,editor,9,6.1000000000000005
axel skovdal roelofs,editor,4,6.1000000000000005
derek parsons,editor,4,6.1000000000000005
thierry hoss,editor,3,6.1000000000000005
enzo alabiso,editor,3,6.1000000000000005
desideria rayner,editor,3,6.1000000000000005
madhu tumbekere,editor,3,6.1000000000000005
satya sharma,editor,9,6.1000000000000005
naresh malhotra,editor,4,6.1000000000000005
alex blatt,editor,4,6.1000000000000005
mark helfrich,editor,34,6.1029411764705888
sarah flack,editor,21,6.1047619047619044
marcus d'arcy,editor,15,6.1066666666666665
colleen sharp,editor,12,6.1083333333333334
roger barton,editor,23,6.108695652173914
yves deschamps,editor,9,6.1111111111111107
geoffrey foot,editor,17,6.1117647058823525
martin wolf,editor,8,6.1125
manjunath ganesh,editor,8,6.1125
adam gerstel,editor,7,6.1142857142857148
trudy ship,editor,13,6.115384615384615
james vandewater,editor,6,6.1166666666666663
michael pacek,editor,6,6.1166666666666663
douglass biggs,editor,6,6.1166666666666671
pedro ribeiro,editor,12,6.1166666666666671
sebastian thümler,editor,6,6.1166666666666671
frederik strunk,editor,6,6.1166666666666671
charles ireland,editor,6,6.1166666666666671
jane moran,editor,11,6.1181818181818182
